code,company,last_update,count
098460,고영,2021-11-23,3331
098660,에스티오,2021-11-23,3113
099190,아이센스,2021-11-23,2165
099220,SDN,2021-11-23,3093
099320,쎄트렉아이,2021-11-23,3324
099390,브레인즈컴퍼니,2021-11-23,64
099410,동방선기,2021-11-23,2969
099430,바이오플러스,2021-11-23,40
099440,스맥,2021-11-23,3088
099520,ITX-AI,2021-11-23,2939
099750,이지케어텍,2021-11-23,662
100030,모바일리더,2021-11-23,2836
100090,삼강엠앤티,2021-11-23,3290
100120,뷰웍스,2021-11-23,3118
100130,동국S&C,2021-11-23,3019
100220,비상교육,2021-11-23,3314
100250,진양홀딩스,2021-11-23,3405
100590,머큐리,2021-11-23,725
100660,서암기계공업,2021-11-23,2442
100700,세운메디칼,2021-11-23,3249
100790,미래에셋벤처투자,2021-11-23,667
100840,SNT에너지,2021-11-23,3400
101000,상상인인더스트리,2021-11-23,2971
101060,SBS미디어홀딩스,2021-11-23,3378
101140,인바이오젠,2021-11-23,3372
101160,월덱스,2021-11-23,3321
101170,우림피티에스,2021-11-23,3105
101240,씨큐브,2021-11-23,2471
101330,모베이스,2021-11-23,2910
101360,이엔드디,2021-11-23,2063
101390,아이엠,2021-11-23,3296
101400,엔시트론,2021-11-23,3125
101490,에스앤에스텍,2021-11-23,3116
101530,해태제과식품,2021-11-23,1360
101670,코리아에스이,2021-11-23,3303
101680,한국정밀기계,2021-11-23,3093
101730,위메이드맥스,2021-11-23,3082
101930,인화정공,2021-11-23,2732
102120,어보브반도체,2021-11-23,3079
102260,동성케미컬,2021-11-23,3318
102280,쌍방울,2021-11-23,3328
102460,이연제약,2021-11-23,2825
102710,이엔에프테크놀로지,2021-11-23,3086
102940,코오롱생명과학,2021-11-23,3120
103140,풍산,2021-11-23,3292
103230,에스앤더블류,2021-11-23,3036
103590,일진전기,2021-11-23,3290
103660,씨앗,2021-11-23,1578
103840,우양,2021-11-23,497
104040,대성파인텍,2021-11-23,3170
104200,NHN벅스,2021-11-23,2993
104460,디와이피엔에프,2021-11-23,2939
104480,티케이케미칼,2021-11-23,2605
104540,코렌텍,2021-11-23,2144
104620,노랑풍선,2021-11-23,695
104700,한국철강,2021-11-23,3251
104830,원익머트리얼즈,2021-11-23,2435
105330,케이엔더블유,2021-11-23,2997
105550,트루윈,2021-11-23,1809
105560,KB금융,2021-11-23,3242
105630,한세실업,2021-11-23,3133
105740,디케이락,2021-11-23,2716
105840,우진,2021-11-23,2792
106080,하이소닉,2021-11-23,2907
106190,하이텍팜,2021-11-23,2791
106240,파인테크닉스,2021-11-23,3137
106520,디지탈옵틱,2021-11-23,2301
107590,미원홀딩스,2021-11-23,3147
107640,한중엔시에스,2021-11-23,1952
108230,톱텍,2021-11-23,3008
108320,LX세미콘,2021-11-23,2827
108380,대양전기공업,2021-11-23,2555
108490,로보티즈,2021-11-23,760
108670,LX하우시스,2021-11-23,3111
108860,셀바스AI,2021-11-23,2947
109070,컨버즈,2021-11-23,3136
109080,옵티시스,2021-11-23,2552
109610,에스와이,2021-11-23,1448
109740,디에스케이,2021-11-23,3002
109820,진매트릭스,2021-11-23,2971
109860,동일금속,2021-11-23,3043
109960,에이프로젠 H&G,2021-11-23,2965
110020,전진바이오팜,2021-11-23,725
110790,크리스에프앤씨,2021-11-23,777
110990,디아이티,2021-11-23,812
111110,호전실업,2021-11-23,1178
111710,남화산업,2021-11-23,736
111770,영원무역,2021-11-23,3041
111870,KH 일렉트론,2021-11-23,2722
112040,위메이드,2021-11-23,2941
112190,KC산업,2021-11-23,1346
112610,씨에스윈드,2021-11-23,1717
113810,디젠스,2021-11-23,2211
114090,GKL,2021-11-23,2962
114120,크루셜텍,2021-11-23,2795
114190,강원에너지,2021-11-23,2960
114450,KPX생명과학,2021-11-23,2939
114570,지스마트글로벌,2021-11-23,2910
114630,폴라리스우노,2021-11-23,2924
114810,아이원스,2021-11-23,2159
114840,아이패밀리에스씨,2021-11-23,19
114920,대주이엔티,2021-11-23,2062
115160,휴맥스,2021-11-23,2965
115180,큐리언트,2021-11-23,1409
115310,인포바인,2021-11-23,2906
115390,락앤락,2021-11-23,2914
115440,우리넷,2021-11-23,2916
115450,지트리비앤티,2021-11-23,2875
115480,씨유메디칼,2021-11-23,2445
115500,케이씨에스,2021-11-23,2863
115530,씨엔플러스,2021-11-23,2476
115570,스타플렉스,2021-11-23,2915
115610,이미지스,2021-11-23,2894
115960,연우,2021-11-23,1488
116100,태양기계,2021-11-23,2062
117580,대성에너지,2021-11-23,2687
117670,알파홀딩스,2021-11-23,2753
117730,티로보틱스,2021-11-23,736
118000,우리들휴브레인,2021-11-23,2934
118990,모트렉스,2021-11-23,1053
119500,포메탈,2021-11-23,2754
119610,인터로조,2021-11-23,2791
119650,KC코트렐,2021-11-23,2913
119830,아이텍,2021-11-23,2730
119850,지엔씨에너지,2021-11-23,1999
119860,다나와,2021-11-23,2667
120030,조선선재,2021-11-23,2899
120110,코오롱인더,2021-11-23,2912
120240,대정화금,2021-11-23,2691
121060,유니포인트,2021-11-23,1741
121440,골프존뉴딘홀딩스,2021-11-23,2589
121600,나노신소재,2021-11-23,2657
121800,비덴트,2021-11-23,2454
121850,코이즈,2021-11-23,2249
121890,에스디시스템,2021-11-23,2799
122310,제노레이,2021-11-23,861
122350,삼기,2021-11-23,2881
122450,KMH,2021-11-23,2586
122640,예스티,2021-11-23,1695
122690,서진오토모티브,2021-11-23,2836
122830,원포유,2021-11-23,269
122870,와이지엔터테인먼트,2021-11-23,2461
122900,아이마켓코리아,2021-11-23,2788
122990,와이솔,2021-11-23,2759
123010,폴라리스웍스,2021-11-23,1736
123040,엠에스오토텍,2021-11-23,2784
123330,제닉,2021-11-23,2537
123410,코리아에프티,2021-11-23,2769
123420,선데이토즈,2021-11-23,2719
123570,이엠넷,2021-11-23,2458
123690,한국화장품,2021-11-23,2831
123700,에스제이엠,2021-11-23,2832
123750,알톤스포츠,2021-11-23,2809
123840,한일진공,2021-11-23,2745
123860,아나패스,2021-11-23,2722
123890,한국자산신탁,2021-11-23,1316
124500,아이티센,2021-11-23,2062
124560,태웅로직스,2021-11-23,483
125210,아모그린텍,2021-11-23,657
126340,비나텍,2021-11-23,2063
126560,현대퓨처넷,2021-11-23,2687
126600,코프라,2021-11-23,2716
126640,화신정공,2021-11-23,2767
126700,하이비젼시스템,2021-11-23,2759
126870,뉴로스,2021-11-23,2403
126880,제이엔케이히터,2021-11-23,2662
127120,디엔에이링크,2021-11-23,2437
127160,매직마이크로,2021-11-23,1945
127710,아시아경제,2021-11-23,1550
128540,에코캡,2021-11-23,732
128660,피제이메탈,2021-11-23,2696
128820,대성산업,2021-11-23,2789
128940,한미약품,2021-11-23,2789
129260,인터지스,2021-11-23,2443
129890,앱코,2021-11-23,241
130500,GH신소재,2021-11-23,2039
130580,나이스디앤비,2021-11-23,2440
130660,한전산업,2021-11-23,2693
130740,티피씨글로벌,2021-11-23,2659
131030,디에이치피코리아,2021-11-23,2702
131090,시큐브,2021-11-23,2440
131100,스카이이앤엠,2021-11-23,2572
131180,딜리,2021-11-23,2661
131220,대한과학,2021-11-23,2492
131290,티에스이,2021-11-23,2680
131370,알서포트,2021-11-23,2680
131390,원익피앤이,2021-11-23,2501
131400,이브이첨단소재,2021-11-23,2686
131760,파인텍,2021-11-23,1540
131970,테스나,2021-11-23,1987
133750,메가엠디,2021-11-23,1453
133820,화인베스틸,2021-11-23,1803
134060,이퓨쳐,2021-11-23,2604
134380,미원화학,2021-11-23,2653
134580,디엠티,2021-11-23,1962
134790,시디즈,2021-11-23,2666
135160,지오씨,2021-11-23,1449
136480,하림,2021-11-23,2601
136490,선진,2021-11-23,2652
136510,에디슨EV,2021-11-23,2463
136540,윈스,2021-11-23,2601
136660,큐엠씨,2021-11-23,1817
137310,에스디바이오센서,2021-11-23,87
137400,피엔티,2021-11-23,2306
137940,넥스트아이,2021-11-23,2572
137950,제이씨케미칼,2021-11-23,2533
138040,메리츠금융지주,2021-11-23,2594
138070,신진에스엠,2021-11-23,2458
138080,오이솔루션,2021-11-23,1901
138250,엔에스쇼핑,2021-11-23,1637
138360,협진,2021-11-23,1975
138490,코오롱플라스틱,2021-11-23,2571
138580,비즈니스온,2021-11-23,979
138610,나이벡,2021-11-23,2551
138690,엘아이에스,2021-11-23,2579
138930,BNK금융지주,2021-11-23,2623
139050,시티랩스,2021-11-23,2540
139130,DGB금융지주,2021-11-23,2578
139480,이마트,2021-11-23,2574
139670,키네마스터,2021-11-23,2453
139990,아주스틸,2021-11-23,63
140070,서플러스글로벌,2021-11-23,1183
140290,청광건설,2021-11-23,1945
140410,메지온,2021-11-23,2420
140520,대창스틸,2021-11-23,1711
140610,엔솔바이오사이언스,2021-11-23,789
140660,위월드,2021-11-23,1942
140670,알에스오토메이션,2021-11-23,1049
140860,파크시스템스,2021-11-23,1455
140910,에이리츠,2021-11-23,2551
141000,비아트론,2021-11-23,2350
141020,포티스,2021-11-23,2167
141080,레고켐바이오,2021-11-23,2096
142210,유니트론텍,2021-11-23,1425
142280,녹십자엠에스,2021-11-23,1703
142760,바이오리더스,2021-11-23,1718
143160,아이디스,2021-11-23,2502
143210,핸즈코퍼레이션,2021-11-23,1220
143240,사람인에이치알,2021-11-23,2400
143540,영우디에스피,2021-11-23,1738
144510,지씨셀,2021-11-23,1331
144960,뉴파워프라즈마,2021-11-23,1222
145020,휴젤,2021-11-23,1450
145210,다이나믹디자인,2021-11-23,1642
145270,케이탑리츠,2021-11-23,2414
145720,덴티움,2021-11-23,1150
145990,삼양사,2021-11-23,2453
147760,마이크로프랜드,2021-11-23,1214
147830,제룡산업,2021-11-23,2406
148140,비디아이,2021-11-23,1190
148150,세경하이테크,2021-11-23,573
148250,알엔투테크놀로지,2021-11-23,1943
148780,비플라이소프트,2021-11-23,1232
149010,아이케이세미콘,2021-11-23,1726
149300,아퓨어스,2021-11-23,549
149950,아바텍,2021-11-23,2223
149980,하이로닉,2021-11-23,2063
150440,피노텍,2021-11-23,1711
150840,인트로메딕,2021-11-23,1946
150900,파수,2021-11-23,1989
151860,KG ETS,2021-11-23,2045
151910,나노스,2021-11-23,2287
152550,한국ANKOR유전,2021-11-23,2389
153360,하이골드3호,2021-11-23,2350
153460,네이블커뮤니케이션즈,2021-11-23,2298
153490,우리이앤엘,2021-11-23,2162
153710,옵티팜,2021-11-23,760
154030,아시아종묘,2021-11-23,1813
154040,솔루에타,2021-11-23,1941
155650,와이엠씨,2021-11-23,2216
155660,DSR,2021-11-23,2093
155900,바다로19호,2021-11-23,2312
156100,엘앤케이바이오,2021-11-23,2063
158300,에스에이티이엔지,2021-11-23,2063
158310,참존글로벌,2021-11-23,2123
158430,아톤,2021-11-23,521
159010,아스플로,2021-11-23,33
159580,제로투세븐,2021-11-23,2153
159910,스킨앤스킨,2021-11-23,2188
160550,NEW,2021-11-23,1698
160600,이큐셀,2021-11-23,1575
160980,싸이맥스,2021-11-23,1582
161000,애경케미칼,2021-11-23,2256
161390,한국타이어앤테크놀로지,2021-11-23,2245
161570,THE MIDONG,2021-11-23,1972
161580,필옵틱스,2021-11-23,1098
161890,한국콜마,2021-11-23,2234
162120,루켄테크놀러지스,2021-11-23,1062
163430,디피코,2021-11-23,868
163560,동일고무벨트,2021-11-23,2235
163730,핑거,2021-11-23,202
164060,이루다,2021-11-23,320
166090,하나머티리얼즈,2021-11-23,1119
166480,코아스템,2021-11-23,1575
168330,내츄럴엔도텍,2021-11-23,1981
168490,한국패러랠,2021-11-23,2110
169330,엠브레인,2021-11-23,346
170030,현대공업,2021-11-23,1957
170790,파이오링크,2021-11-23,2040
170900,동아에스티,2021-11-23,2120
170920,엘티씨,2021-11-23,1997
171010,램테크놀러지,2021-11-23,1969
171090,선익시스템,2021-11-23,1022
171120,라이온켐텍,2021-11-23,1968
172580,하이골드12호,2021-11-23,2054
173130,오파스넷,2021-11-23,1208
173940,에프엔씨엔터,2021-11-23,1712
174880,장원테크,2021-11-23,1315
174900,앱클론,2021-11-23,1023
175140,인포마크,2021-11-23,1513
175250,아이큐어,2021-11-23,830
175330,JB금융지주,2021-11-23,2050
176440,에이치엔티,2021-11-23,1224
176750,듀켐바이오,2021-11-23,1696
177350,베셀,2021-11-23,2062
177830,파버나인,2021-11-23,1793
178320,서진시스템,2021-11-23,1143
178600,대동고려삼,2021-11-23,1945
178780,유테크,2021-11-23,1572
178920,PI첨단소재,2021-11-23,1710
179290,엠아이텍,2021-11-23,736
179530,애드바이오텍,2021-11-23,473
179720,렌딩머신,2021-11-23,2063
179900,유티아이,2021-11-23,1016
180060,탑선,2021-11-23,1001
180400,캔서롭,2021-11-23,1705
180640,한진칼,2021-11-23,2009
181340,이즈미디어,2021-11-23,1061
181710,엔에이치엔,2021-11-23,2020
182360,큐브엔터,2021-11-23,1966
182400,엔케이맥스,2021-11-23,1493
182690,테라셈,2021-11-23,1994
183190,아세아시멘트,2021-11-23,1977
183300,코미코,2021-11-23,1145
183410,골프존데카,2021-11-23,1973
183490,엔지켐생명과학,2021-11-23,2004
184230,SGA솔루션즈,2021-11-23,1944
185190,수프로,2021-11-23,1983
185490,아이진,2021-11-23,1960
185750,종근당,2021-11-23,1955
186230,그린플러스,2021-11-23,1945
187220,디티앤씨,2021-11-23,1702
187270,신화콘텍,2021-11-23,1790
187420,제노포커스,2021-11-23,1595
187660,에이디엠코리아,2021-11-23,118
187790,나노,2021-11-23,1853
187870,디바이스이엔지,2021-11-23,965
189300,인텔리안테크,2021-11-23,1253
189330,씨이랩,2021-11-23,1943
189350,코셋,2021-11-23,1943
189690,포시에스,2021-11-23,1666
189860,서전기전,2021-11-23,1698
189980,흥국에프엔비,2021-11-23,1544
190510,나무가,2021-11-23,1479
190650,코리아에셋투자증권,2021-11-23,497
191410,육일씨엔에쓰,2021-11-23,1450
191420,테고사이언스,2021-11-23,1731
191600,블루탑,2021-11-23,1300
192080,더블유게임즈,2021-11-23,1485
192250,케이사인,2021-11-23,1859
192390,윈하이텍,2021-11-23,1799
192400,쿠쿠홀딩스,2021-11-23,1791
192410,THQ,2021-11-23,1785
192440,슈피겐코리아,2021-11-23,1732
192650,드림텍,2021-11-23,668
192820,코스맥스,2021-11-23,1874
193250,와이제이엠게임즈,2021-11-23,1696
194370,제이에스코퍼레이션,2021-11-23,1422
194480,데브시스터즈,2021-11-23,1754
194700,노바렉스,2021-11-23,747
195500,마니커에프앤지,2021-11-23,559
195870,해성디에스,2021-11-23,1330
195940,HK이노엔,2021-11-23,71
195990,에이비프로바이오,2021-11-23,1626
196170,알테오젠,2021-11-23,1706
196300,애니젠,2021-11-23,1216
196450,코아시아옵틱스,2021-11-23,1836
196490,디에이테크놀로지,2021-11-23,1722
196700,웹스,2021-11-23,1535
197140,디지캡,2021-11-23,1838
198080,엔피디,2021-11-23,419
198440,고려시멘트,2021-11-23,1786
199150,데이터스트림즈,2021-11-23,1822
199290,바이오프로테크,2021-11-23,1215
199800,툴젠,2021-11-23,1822
199820,제일전기공업,2021-11-23,245
200130,콜마비앤에이치,2021-11-23,1802
200230,텔콘RF제약,2021-11-23,1719
200350,래몽래인,2021-11-23,1698
200470,에이팩트,2021-11-23,1697
200580,메디쎄이,2021-11-23,1497
200670,휴메딕스,2021-11-23,1697
200710,에이디테크놀로지,2021-11-23,1703
200780,비씨월드제약,2021-11-23,1705
200880,서연이화,2021-11-23,1789
201490,미투온,2021-11-23,1259
202960,판도라티비,2021-11-23,1789
203400,에이비온,2021-11-23,1804
203450,유니온커뮤니티,2021-11-23,1801
203650,드림시큐리티,2021-11-23,1749
203690,프로스테믹스,2021-11-23,1756
204020,그리티,2021-11-23,823
204210,모두투어리츠,2021-11-23,1269
204270,제이앤티씨,2021-11-23,427
204320,만도,2021-11-23,1753
204620,글로벌텍스프리,2021-11-23,1723
204630,스튜디오산타클로스,2021-11-23,1696
204840,지엘팜텍,2021-11-23,1722
205100,엑셈,2021-11-23,1730
205470,휴마시스,2021-11-23,1715
205500,액션스퀘어,2021-11-23,1728
206400,베노홀딩스,2021-11-23,1708
206560,덱스터,2021-11-23,1452
206640,바디텍메드,2021-11-23,1696
206650,유바이오로직스,2021-11-23,1184
206950,볼빅,2021-11-23,1447
207490,에이펙스인텍,2021-11-23,737
207760,미스터블루,2021-11-23,1706
207940,삼성바이오로직스,2021-11-23,1235
208140,정다운,2021-11-23,1702
208340,파멥신,2021-11-23,742
208350,지란지교시큐리티,2021-11-23,1698
208370,셀바스헬스케어,2021-11-23,1702
208640,썸에이지,2021-11-23,1695
208710,바이오로그디바이스,2021-11-23,1697
208850,이비테크,2021-11-23,1332
208860,엔지스테크널러지,2021-11-23,1305
208890,미래엔에듀파트너,2021-11-23,1702
210120,빅텐츠,2021-11-23,1704
210540,디와이파워,2021-11-23,1685
210980,SK디앤디,2021-11-23,1578
211050,인카금융서비스,2021-11-23,1477
211270,AP위성,2021-11-23,1406
212310,휴벡셀,2021-11-23,1308
212560,네오오토,2021-11-23,1476
213420,덕산네오룩스,2021-11-23,1668
213500,한솔제지,2021-11-23,1678
214150,클래시스,2021-11-23,1632
214180,민앤지,2021-11-23,1573
214260,라파스,2021-11-23,504
214270,FSN,2021-11-23,1639
214310,에스엘바이오닉스,2021-11-23,1575
214320,이노션,2021-11-23,1560
214330,금호에이치티,2021-11-23,1481
214370,케어젠,2021-11-23,1477
214390,경보제약,2021-11-23,1574
214420,토니모리,2021-11-23,1565
214430,아이쓰리시스템,2021-11-23,1551
214450,파마리서치,2021-11-23,1555
214610,미코바이오메드,2021-11-23,1578
214680,디알텍,2021-11-23,1620
214870,뉴지랩파마,2021-11-23,1502
215000,골프존,2021-11-23,1632
215050,비엔디생활건강,2021-11-23,1636
215090,휴센텍,2021-11-23,1614
215100,로보로보,2021-11-23,1618
215200,메가스터디교육,2021-11-23,1612
215360,우리산업,2021-11-23,1611
215380,우정바이오,2021-11-23,1603
215480,토박스코리아,2021-11-23,1605
215570,크로넥스,2021-11-23,1449
215600,신라젠,2021-11-23,1218
215790,이노인스트루먼트,2021-11-23,1609
216050,인크로스,2021-11-23,1244
216080,제테마,2021-11-23,501
216280,원텍,2021-11-23,1614
216400,인바이츠바이오코아,2021-11-23,1574
217190,제너셈,2021-11-23,1511
217270,넵튠,2021-11-23,1580
217320,썬테크,2021-11-23,1614
217330,싸이토젠,2021-11-23,741
217480,에스디생명공학,2021-11-23,1160
217500,러셀,2021-11-23,1583
217600,켐온,2021-11-23,1575
217620,디딤,2021-11-23,1586
217730,강스템바이오텍,2021-11-23,1452
217820,엔에스,2021-11-23,1463
217880,틸론,2021-11-23,1596
217910,에스제이켐,2021-11-23,879
217950,파마리서치바이오,2021-11-23,1485
218150,미래생명자원,2021-11-23,1581
218410,RFHIC,2021-11-23,1573
219130,타이거일렉,2021-11-23,1511
219420,링크제니시스,2021-11-23,1304
219550,디와이디대양,2021-11-23,1557
219750,지티지웰니스,2021-11-23,1581
220100,퓨쳐켐,2021-11-23,1541
220180,핸디소프트,2021-11-23,1574
220260,켐트로스,2021-11-23,1554
220630,맘스터치,2021-11-23,1531
221610,자안바이오,2021-11-23,1429
221800,유투바이오,2021-11-23,1573
221840,하이즈항공,2021-11-23,1470
221980,케이디켐,2021-11-23,1475
222040,코스맥스엔비티,2021-11-23,1456
222080,씨아이에스,2021-11-23,1528
222110,팬젠,2021-11-23,1401
222160,바이옵트로,2021-11-23,1402
222420,쎄노텍,2021-11-23,1545
222670,플럼라인생명과학,2021-11-23,1553
222800,심텍,2021-11-23,1545
222810,마이더스AI,2021-11-23,1541
222980,한국맥널티,2021-11-23,1450
223220,아이피몬스터,2021-11-23,1565
223250,드림씨아이에스,2021-11-23,374
223310,경남제약헬스케어,2021-11-23,1449
224020,에스케이씨에스,2021-11-23,1309
224060,코디엠,2021-11-23,1448
224110,에이텍티앤,2021-11-23,1533
224760,엔에스컴퍼니,2021-11-23,1550
224810,엄지하우스,2021-11-23,1496
225190,삼양옵틱스,2021-11-23,1097
225220,제놀루션,2021-11-23,1548
225330,씨엠에스에듀,2021-11-23,1381
225430,케이엠제약,2021-11-23,1504
225530,보광산업,2021-11-23,1455
225570,넷게임즈,2021-11-23,1511
225590,패션플랫폼,2021-11-23,1506
225850,미애부,2021-11-23,1461
225860,엠앤씨생명과학,2021-11-23,1122
226320,잇츠한불,2021-11-23,1449
226330,신테카바이오,2021-11-23,478
226340,본느,2021-11-23,1485
226360,KH E&T,2021-11-23,1495
226400,오스테오닉,2021-11-23,1364
226440,한송네오텍,2021-11-23,1506
226950,올릭스,2021-11-23,826
227100,에이치앤비디자인,2021-11-23,746
227420,도부마스크,2021-11-23,1202
227610,아우딘퓨쳐스,2021-11-23,1071
227840,현대코퍼레이션홀딩스,2021-11-23,1494
227950,엔투텍,2021-11-23,1475
228340,동양파일,2021-11-23,1383
228670,레이,2021-11-23,566
228760,지노믹트리,2021-11-23,1313
228850,레이언스,2021-11-23,1379
229000,젠큐릭스,2021-11-23,1492
229500,노브메타파마,2021-11-23,1491
229640,LS전선아시아,2021-11-23,1269
230240,에치에프알,2021-11-23,1456
230360,에코마케팅,2021-11-23,1299
230980,에이트원,2021-11-23,1408
232140,와이아이케이,2021-11-23,1450
232530,이엠티,2021-11-23,1447
232680,라온테크,2021-11-23,1457
232830,시큐센,2021-11-23,1223
233250,메디안디노스틱,2021-11-23,1082
233990,질경이,2021-11-23,1448
234070,에이원알폼,2021-11-23,1453
234080,JW생명과학,2021-11-23,1246
234100,세원,2021-11-23,1448
234300,에스트래픽,2021-11-23,976
234340,세틀뱅크,2021-11-23,585
234690,녹십자웰빙,2021-11-23,524
234920,자이글,2021-11-23,1278
235980,메드팩토,2021-11-23,476
236030,씨알푸드,2021-11-23,969
236200,슈프리마,2021-11-23,1422
236340,메디젠휴먼케어,2021-11-23,1430
236810,엔비티,2021-11-23,208
237690,에스티팜,2021-11-23,1330
237750,피앤씨테크,2021-11-23,1324
237820,플레이디,2021-11-23,421
237880,클리오,2021-11-23,1237
238090,앤디포스,2021-11-23,1256
238120,얼라인드,2021-11-23,1240
238170,엔에스엠,2021-11-23,472
238200,비피도,2021-11-23,718
238490,힘스,2021-11-23,1065
238500,로보쓰리,2021-11-23,1374
239340,줌인터넷,2021-11-23,1341
239610,에이치엘사이언스,2021-11-23,1245
239890,피엔에이치테크,2021-11-23,1294
240340,인터코스,2021-11-23,1373
240810,원익IPS,2021-11-23,1366
241520,DSC인베스트먼트,2021-11-23,1209
241560,두산밥캣,2021-11-23,1230
241590,화승엔터프라이즈,2021-11-23,1263
241690,유니테크노,2021-11-23,1271
241710,코스메카코리아,2021-11-23,1245
241770,메카로,2021-11-23,975
241790,오션브릿지,2021-11-23,1221
241820,피씨엘,2021-11-23,1164
241840,에이스토리,2021-11-23,580
242040,나무기술,2021-11-23,1278
242350,피엔아이컴퍼니,2021-11-23,1206
243070,휴온스,2021-11-23,1344
243840,신흥에스이씨,2021-11-23,1017
243870,굿센,2021-11-23,1244
244460,올리패스,2021-11-23,538
244880,나눔테크,2021-11-23,1345
244920,에이플러스에셋,2021-11-23,249
245450,씨앤에스링크,2021-11-23,1329
245620,EDGC,2021-11-23,842
246250,에스엘에스바이오,2021-11-23,1327
246690,TS인베스트먼트,2021-11-23,1211
246710,티앤알바이오팹,2021-11-23,737
246720,아스타,2021-11-23,1147
246960,이노테라피,2021-11-23,693
247540,에코프로비엠,2021-11-23,675
247660,나노씨엠에스,2021-11-23,178
248020,젬,2021-11-23,23
248070,솔루엠,2021-11-23,200
248170,샘표식품,2021-11-23,1297
249420,일동제약,2021-11-23,1283
250000,보라티알,2021-11-23,1094
250030,진코스텍,2021-11-23,490
250060,모비스,2021-11-23,1276
250930,예선테크,2021-11-23,1265
251270,넷마블,2021-11-23,1112
251280,안지오랩,2021-11-23,1248
251370,와이엠티,2021-11-23,1120
251630,브이원텍,2021-11-23,1070
251970,펌텍코리아,2021-11-23,591
252500,세화피앤씨,2021-11-23,1242
252990,샘씨엔에스,2021-11-23,128
253450,스튜디오드래곤,2021-11-23,983
253590,네오셈,2021-11-23,896
253610,루트락,2021-11-23,225
253840,수젠텍,2021-11-23,1235
254120,자비스,2021-11-23,1219
255220,SG,2021-11-23,941
255440,야스,2021-11-23,1015
256150,한독크린텍,2021-11-23,547
256630,포인트엔지니어링,2021-11-23,1117
256840,한국비엔씨,2021-11-23,1201
256940,케이피에스,2021-11-23,1207
257370,명성티엔에스,2021-11-23,786
257720,실리콘투,2021-11-23,38
257990,나우코스,2021-11-23,222
258050,테크트랜스,2021-11-23,829
258250,셀젠텍,2021-11-23,1213
258540,스템랩,2021-11-23,1223
258610,이더블유케이,2021-11-23,1042
258790,소프트캠프,2021-11-23,1120
258830,세종메디칼,2021-11-23,860
259630,엠플러스,2021-11-23,1022
259960,크래프톤,2021-11-23,70
260660,알리코제약,2021-11-23,930
260870,시그넷이브이,2021-11-23,1037
260930,씨티케이,2021-11-23,974
260970,에스앤디,2021-11-23,1200
261200,덴티스,2021-11-23,1083
261780,차백신연구소,2021-11-23,23
262260,에이프로,2021-11-23,335
262840,아이퀘스트,2021-11-23,197
263020,디케이앤디,2021-11-23,743
263050,유틸렉스,2021-11-23,719
263540,샘코,2021-11-23,1025
263600,덕우전자,2021-11-23,1039
263690,디알젬,2021-11-23,741
263700,케어랩스,2021-11-23,901
263720,디앤씨미디어,2021-11-23,1057
263750,펄어비스,2021-11-23,1026
263770,유에스티,2021-11-23,1135
263800,데이타솔루션,2021-11-23,1055
263810,상신전자,2021-11-23,1010
263860,지니언스,2021-11-23,1055
263920,휴온스블러썸,2021-11-23,1016
264450,유비쿼스,2021-11-23,1138
264660,씨앤지하이테크,2021-11-23,942
264850,이랜시스,2021-11-23,1098
264900,크라운제과,2021-11-23,1132
265520,AP시스템,2021-11-23,1134
265560,영화테크,2021-11-23,1001
265740,엔에프씨,2021-11-23,241
266170,뿌리깊은나무들,2021-11-23,1094
266470,바이오인프라생명과학,2021-11-23,331
266870,파워풀엑스,2021-11-23,1123
267060,명진홀딩스,2021-11-23,1041
267250,현대중공업지주,2021-11-23,1115
267260,현대일렉트릭,2021-11-23,1115
267270,현대건설기계,2021-11-23,1114
267290,경동도시가스,2021-11-23,1113
267320,나인테크,2021-11-23,1084
267790,배럴,2021-11-23,937
267810,앙츠,2021-11-23,1118
267850,아시아나IDT,2021-11-23,740
267980,매일유업,2021-11-23,1097
268280,미원에스씨,2021-11-23,1107
268600,셀리버리,2021-11-23,750
269620,시스웍,2021-11-23,962
270020,이십일스토어,2021-11-23,1029
270210,에스알바이오텍,2021-11-23,1089
270520,지엔원에너지,2021-11-23,1043
270660,에브리봇,2021-11-23,1063
270870,뉴트리,2021-11-23,726
271560,오리온,2021-11-23,1073
271850,다이오진,2021-11-23,1087
271940,일진하이솔루스,2021-11-23,55
271980,제일약품,2021-11-23,1067
272110,케이엔제이,2021-11-23,515
272210,한화시스템,2021-11-23,502
272290,이녹스첨단소재,2021-11-23,1072
272450,진에어,2021-11-23,973
272550,삼양패키징,2021-11-23,980
273060,와이즈버즈,2021-11-23,1052
273640,와이엠텍,2021-11-23,48
274090,켄코아에어로스페이스,2021-11-23,428
275630,에스에스알,2021-11-23,813
276240,엘리비젼,2021-11-23,835
276730,제주맥주,2021-11-23,124
277070,린드먼아시아,2021-11-23,911
277410,인산가,2021-11-23,1014
277810,레인보우로보틱스,2021-11-23,199
277880,티에스아이,2021-11-23,1002
278280,천보,2021-11-23,690
278650,노터스,2021-11-23,492
278990,EMB,2021-11-23,1001
279060,이노벡스,2021-11-23,647
279600,미디어젠,2021-11-23,993
280360,롯데제과,2021-11-23,1002
281310,바이오시네틱스,2021-11-23,968
281740,레이크머티리얼즈,2021-11-23,971
281820,케이씨텍,2021-11-23,976
282330,BGF리테일,2021-11-23,973
